,prob_basketball,prob_football,prob_tennis,sentiment,polarity
950,1.95313e-08,0.03125,0.835938,0.0,0.0
951,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
952,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
953,1.95313e-08,0.03125,0.503906,0.0,0.0
954,1.95313e-08,0.03125,0.835938,1.0,0.8375
955,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
956,1.95313e-08,0.03125,0.835938,0.0,0.0
957,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
958,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
959,1.95313e-08,0.03125,0.835938,0.0,-0.5
960,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
961,1.95313e-08,0.03125,0.835938,1.0,0.125
962,1.95313e-08,0.03125,0.835938,1.0,0.125
963,1.95313e-08,0.03125,0.835938,1.0,0.125
964,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
965,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
966,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
967,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
968,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
969,1.95313e-08,0.03125,0.996094,0.0,-0.35
970,1.95313e-08,0.939453,0.835938,1.0,0.571875
971,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
972,1.95313e-08,0.03125,0.0820313,0.0,0.0
973,1.95313e-08,0.03125,0.0820313,1.0,0.5
974,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
975,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
976,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
977,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
978,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
979,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
980,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
981,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
982,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
983,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
984,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
985,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
986,1.95313e-08,0.583984,1.95313e-08,1.0,0.35
987,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
988,1.95313e-08,0.03125,0.835938,1.0,0.5
989,1.95313e-08,0.03125,0.0820313,0.0,0.0
990,1.95313e-08,0.03125,0.835938,0.0,-0.15
991,1.95313e-08,0.996094,0.835938,0.0,-0.09999999999999999
992,1.95313e-08,0.00195314,0.962891,0.0,-0.20333333333333337
993,1.95313e-08,0.03125,0.996094,0.0,-0.08333333333333333
994,1.95313e-08,0.03125,0.835938,0.0,0.0
995,1.95313e-08,0.03125,0.986328,1.0,0.6
996,1.95313e-08,0.03125,0.835938,0.0,0.0
997,1.95313e-08,0.03125,0.986328,1.0,0.45
998,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
999,1.95313e-08,0.03125,0.404297,0.0,0.02063492063492062
1000,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1001,1.95313e-08,0.03125,0.835938,1.0,0.8
1002,1.95313e-08,0.03125,0.835938,1.0,0.15000000000000002
1003,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1004,1.95313e-08,0.00781252,0.265625,1.0,0.3125
1005,1.95313e-08,0.03125,0.986328,1.0,0.546875
1006,1.95313e-08,0.03125,0.835938,1.0,0.26666666666666666
1007,1.95313e-08,0.03125,1.95313e-08,0.0,-0.13333333333333333
1008,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1009,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
1010,1.95313e-08,0.03125,0.986328,1.0,0.42666666666666664
1011,1.95313e-08,0.03125,1.95313e-08,1.0,0.3666666666666667
1012,1.95313e-08,0.03125,0.835938,0.0,0.0
1013,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1014,1.95313e-08,0.03125,0.986328,1.0,0.3714285714285714
1015,1.95313e-08,0.03125,0.835938,0.0,0.0
1016,1.95313e-08,0.03125,0.835938,1.0,1.0
1017,1.95313e-08,0.03125,0.996094,1.0,0.5121212121212121
1018,1.95313e-08,0.03125,0.835938,1.0,0.4
1019,1.95313e-08,0.03125,1.95313e-08,0.0,0.025925925925925908
1020,0.962891,0.03125,0.835938,1.0,0.4833333333333334
1021,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1022,1.95313e-08,0.03125,0.835938,1.0,0.2
1023,1.95313e-08,0.03125,1.95313e-08,0.0,-0.003769841269841291
1024,0.00585939,1.95313e-08,1.95313e-08,1.0,0.3666666666666667
1025,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1026,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
1027,1.95313e-08,0.03125,0.996094,0.0,0.05208333333333333
1028,1.95313e-08,0.03125,0.835938,0.0,0.0
1029,1.95313e-08,0.03125,0.138672,1.0,0.509375
1030,1.95313e-08,0.03125,0.835938,0.0,-0.125
1031,1.95313e-08,0.03125,0.0820313,0.0,0.0
1032,1.95313e-08,0.998047,0.998047,1.0,0.24583333333333335
1033,1.95313e-08,0.03125,1.95313e-08,1.0,0.9
1034,1.95313e-08,0.03125,0.835938,1.0,0.20952380952380953
1035,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1036,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1037,0.00195314,1.95313e-08,1.95313e-08,0.0,0.041666666666666664
1038,1.95313e-08,0.03125,1.95313e-08,1.0,0.75
1039,1.95313e-08,0.03125,0.996094,0.0,0.0
1040,1.95313e-08,0.03125,0.835938,1.0,0.5
1041,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1042,1.95313e-08,0.03125,0.835938,0.0,0.0
1043,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
1044,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
1045,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
1046,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
1047,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
1048,1.95313e-08,0.03125,0.503906,0.0,0.0
1049,1.95313e-08,0.03125,0.835938,1.0,0.8375
1050,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1051,1.95313e-08,0.03125,0.835938,0.0,0.0
1052,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1053,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1054,1.95313e-08,0.03125,0.835938,0.0,-0.5
1055,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1056,1.95313e-08,0.03125,0.835938,1.0,0.125
1057,1.95313e-08,0.03125,0.835938,1.0,0.125
1058,1.95313e-08,0.03125,0.835938,1.0,0.125
1059,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1060,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
1061,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
1062,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1063,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1064,1.95313e-08,0.03125,0.996094,0.0,-0.35
1065,1.95313e-08,0.939453,0.835938,1.0,0.571875
1066,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
1067,1.95313e-08,0.03125,0.0820313,0.0,0.0
1068,1.95313e-08,0.03125,0.0820313,1.0,0.5
1069,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
1070,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1071,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
1072,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1073,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1074,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
1075,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1076,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
1077,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
1078,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
1079,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
1080,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
1081,1.95313e-08,0.583984,1.95313e-08,1.0,0.35
1082,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1083,1.95313e-08,0.03125,0.835938,1.0,0.5
1084,1.95313e-08,0.03125,0.0820313,0.0,0.0
1085,1.95313e-08,0.03125,0.835938,0.0,-0.15
1086,1.95313e-08,0.996094,0.835938,0.0,-0.09999999999999999
1087,1.95313e-08,0.00195314,0.962891,0.0,-0.20333333333333337
1088,1.95313e-08,0.03125,0.996094,0.0,-0.08333333333333333
1089,1.95313e-08,0.03125,0.835938,0.0,0.0
1090,1.95313e-08,0.03125,0.986328,1.0,0.6
1091,1.95313e-08,0.03125,0.835938,0.0,0.0
1092,1.95313e-08,0.03125,0.986328,1.0,0.45
1093,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1094,1.95313e-08,0.03125,0.404297,0.0,0.02063492063492062
1095,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1096,1.95313e-08,0.03125,0.835938,1.0,0.8
1097,1.95313e-08,0.03125,0.835938,1.0,0.15000000000000002
1098,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1099,1.95313e-08,0.00781252,0.265625,1.0,0.3125
1100,1.95313e-08,0.03125,0.986328,1.0,0.546875
1101,1.95313e-08,0.03125,0.835938,1.0,0.26666666666666666
1102,1.95313e-08,0.03125,1.95313e-08,0.0,-0.13333333333333333
1103,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1104,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
1105,1.95313e-08,0.03125,0.986328,1.0,0.42666666666666664
1106,1.95313e-08,0.03125,1.95313e-08,1.0,0.3666666666666667
1107,1.95313e-08,0.03125,0.835938,0.0,0.0
1108,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1109,1.95313e-08,0.03125,0.986328,1.0,0.3714285714285714
1110,1.95313e-08,0.03125,0.835938,0.0,0.0
1111,1.95313e-08,0.03125,0.835938,1.0,1.0
1112,1.95313e-08,0.03125,0.996094,1.0,0.5121212121212121
1113,1.95313e-08,0.03125,0.835938,1.0,0.4
1114,1.95313e-08,0.03125,1.95313e-08,0.0,0.025925925925925908
1115,0.962891,0.03125,0.835938,1.0,0.4833333333333334
1116,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1117,1.95313e-08,0.03125,0.835938,1.0,0.2
1118,1.95313e-08,0.03125,1.95313e-08,0.0,-0.003769841269841291
1119,0.00585939,1.95313e-08,1.95313e-08,1.0,0.3666666666666667
1120,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1121,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
1122,1.95313e-08,0.03125,0.996094,0.0,0.05208333333333333
1123,1.95313e-08,0.03125,0.835938,0.0,0.0
1124,1.95313e-08,0.03125,0.138672,1.0,0.509375
1125,1.95313e-08,0.03125,0.835938,0.0,-0.125
1126,1.95313e-08,0.03125,0.0820313,0.0,0.0
1127,1.95313e-08,0.998047,0.998047,1.0,0.24583333333333335
1128,1.95313e-08,0.03125,1.95313e-08,1.0,0.9
1129,1.95313e-08,0.03125,0.835938,1.0,0.20952380952380953
1130,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1131,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1132,0.00195314,1.95313e-08,1.95313e-08,0.0,0.041666666666666664
1133,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
1134,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
1135,1.95313e-08,0.03125,0.835938,1.0,1.0
1136,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
1137,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
1138,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
1139,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
1140,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
1141,1.95313e-08,0.03125,0.503906,0.0,0.0
1142,1.95313e-08,0.03125,0.835938,1.0,0.8375
1143,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1144,1.95313e-08,0.03125,0.835938,0.0,0.0
1145,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1146,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1147,1.95313e-08,0.03125,0.835938,0.0,-0.5
1148,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1149,1.95313e-08,0.03125,0.835938,1.0,0.125
1150,1.95313e-08,0.03125,0.835938,1.0,0.125
1151,1.95313e-08,0.03125,0.835938,1.0,0.125
1152,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1153,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
1154,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
1155,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1156,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1157,1.95313e-08,0.03125,0.996094,0.0,-0.35
1158,1.95313e-08,0.939453,0.835938,1.0,0.571875
1159,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
1160,1.95313e-08,0.03125,0.0820313,0.0,0.0
1161,1.95313e-08,0.03125,0.0820313,1.0,0.5
1162,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
1163,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1164,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
1165,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1166,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1167,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
1168,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1169,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
1170,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
1171,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
1172,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
1173,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
1174,1.95313e-08,0.583984,1.95313e-08,1.0,0.35
1175,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1176,1.95313e-08,0.03125,0.835938,1.0,0.5
1177,1.95313e-08,0.03125,0.0820313,0.0,0.0
1178,1.95313e-08,0.03125,0.835938,0.0,-0.15
1179,1.95313e-08,0.996094,0.835938,0.0,-0.09999999999999999
1180,1.95313e-08,0.00195314,0.962891,0.0,-0.20333333333333337
1181,1.95313e-08,0.03125,0.996094,0.0,-0.08333333333333333
1182,1.95313e-08,0.03125,0.835938,0.0,0.0
1183,1.95313e-08,0.03125,0.986328,1.0,0.6
1184,1.95313e-08,0.03125,0.835938,0.0,0.0
1185,1.95313e-08,0.03125,0.986328,1.0,0.45
1186,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1187,1.95313e-08,0.03125,0.404297,0.0,0.02063492063492062
1188,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1189,1.95313e-08,0.03125,0.835938,1.0,0.8
1190,1.95313e-08,0.03125,0.835938,1.0,0.15000000000000002
1191,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1192,1.95313e-08,0.00781252,0.265625,1.0,0.3125
1193,1.95313e-08,0.03125,0.986328,1.0,0.546875
1194,1.95313e-08,0.03125,0.835938,1.0,0.26666666666666666
1195,1.95313e-08,0.03125,1.95313e-08,0.0,-0.13333333333333333
1196,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1197,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
1198,1.95313e-08,0.03125,1.95313e-08,1.0,0.3666666666666667
1199,1.95313e-08,0.03125,0.835938,0.0,0.0
1200,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1201,1.95313e-08,0.03125,0.986328,1.0,0.3714285714285714
1202,1.95313e-08,0.03125,0.835938,0.0,0.0
1203,1.95313e-08,0.03125,0.835938,1.0,1.0
1204,1.95313e-08,0.03125,0.996094,1.0,0.5121212121212121
1205,1.95313e-08,0.03125,0.835938,1.0,0.4
1206,1.95313e-08,0.03125,1.95313e-08,0.0,0.025925925925925908
1207,0.962891,0.03125,0.835938,1.0,0.4833333333333334
1208,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1209,1.95313e-08,0.03125,0.835938,1.0,0.2
1210,1.95313e-08,0.03125,1.95313e-08,0.0,-0.003769841269841291
1211,0.00585939,1.95313e-08,1.95313e-08,1.0,0.3666666666666667
1212,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1213,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
1214,1.95313e-08,0.03125,0.996094,0.0,0.05208333333333333
1215,1.95313e-08,0.03125,0.835938,0.0,0.0
1216,1.95313e-08,0.03125,0.138672,1.0,0.509375
1217,1.95313e-08,0.03125,0.835938,0.0,-0.125
1218,1.95313e-08,0.03125,0.0820313,0.0,0.0
1219,1.95313e-08,0.998047,0.998047,1.0,0.24583333333333335
1220,1.95313e-08,0.03125,1.95313e-08,1.0,0.9
1221,1.95313e-08,0.03125,0.835938,1.0,0.20952380952380953
1222,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1223,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1224,1.95313e-08,0.03125,0.835938,0.0,0.0
1225,1.95313e-08,0.03125,0.941406,0.0,0.0
1226,1.95313e-08,0.03125,0.835938,1.0,0.16666666666666666
1227,1.95313e-08,0.03125,1.95313e-08,0.0,-0.75
1228,1.95313e-08,0.03125,0.998047,1.0,0.26
1229,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
1230,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
1231,1.95313e-08,0.03125,0.835938,1.0,1.0
1232,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
1233,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
1234,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
1235,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
1236,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
1237,1.95313e-08,0.03125,0.503906,0.0,0.0
1238,1.95313e-08,0.03125,0.835938,1.0,0.8375
1239,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1240,1.95313e-08,0.03125,0.835938,0.0,0.0
1241,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1242,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1243,1.95313e-08,0.03125,0.835938,0.0,-0.5
1244,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1245,1.95313e-08,0.03125,0.835938,1.0,0.125
1246,1.95313e-08,0.03125,0.835938,1.0,0.125
1247,1.95313e-08,0.03125,0.835938,1.0,0.125
1248,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1249,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
1250,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
1251,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1252,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1253,1.95313e-08,0.03125,0.996094,0.0,-0.35
1254,1.95313e-08,0.939453,0.835938,1.0,0.571875
1255,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
1256,1.95313e-08,0.03125,0.0820313,0.0,0.0
1257,1.95313e-08,0.03125,0.0820313,1.0,0.5
1258,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
1259,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1260,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
1261,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1262,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1263,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
1264,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1265,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
1266,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
1267,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
1268,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
1269,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
1270,1.95313e-08,0.583984,1.95313e-08,1.0,0.35
1271,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1272,1.95313e-08,0.03125,0.835938,1.0,0.5
1273,1.95313e-08,0.03125,0.0820313,0.0,0.0
1274,1.95313e-08,0.03125,0.835938,0.0,-0.15
1275,1.95313e-08,0.996094,0.835938,0.0,-0.09999999999999999
1276,1.95313e-08,0.00195314,0.962891,0.0,-0.20333333333333337
1277,1.95313e-08,0.03125,0.996094,0.0,-0.08333333333333333
1278,1.95313e-08,0.03125,0.835938,0.0,0.0
1279,1.95313e-08,0.03125,0.986328,1.0,0.6
1280,1.95313e-08,0.03125,0.835938,0.0,0.0
1281,1.95313e-08,0.03125,0.986328,1.0,0.45
1282,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1283,1.95313e-08,0.03125,0.404297,0.0,0.02063492063492062
1284,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1285,1.95313e-08,0.03125,0.835938,1.0,0.8
1286,1.95313e-08,0.03125,0.835938,1.0,0.15000000000000002
1287,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1288,1.95313e-08,0.00781252,0.265625,1.0,0.3125
1289,1.95313e-08,0.03125,0.986328,1.0,0.546875
1290,1.95313e-08,0.03125,0.835938,1.0,0.26666666666666666
1291,1.95313e-08,0.03125,1.95313e-08,0.0,-0.13333333333333333
1292,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1293,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
1294,1.95313e-08,0.03125,1.95313e-08,1.0,0.3666666666666667
1295,1.95313e-08,0.03125,0.835938,0.0,0.0
1296,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1297,1.95313e-08,0.03125,0.986328,1.0,0.3714285714285714
1298,1.95313e-08,0.03125,0.835938,0.0,0.0
1299,1.95313e-08,0.03125,0.835938,1.0,1.0
1300,1.95313e-08,0.03125,0.996094,1.0,0.5121212121212121
1301,1.95313e-08,0.03125,0.835938,1.0,0.4
1302,1.95313e-08,0.03125,1.95313e-08,0.0,0.025925925925925908
1303,0.962891,0.03125,0.835938,1.0,0.4833333333333334
1304,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1305,1.95313e-08,0.03125,0.835938,1.0,0.2
1306,1.95313e-08,0.03125,1.95313e-08,0.0,-0.003769841269841291
1307,0.00585939,1.95313e-08,1.95313e-08,1.0,0.3666666666666667
1308,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1309,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
1310,1.95313e-08,0.03125,0.996094,0.0,0.05208333333333333
1311,1.95313e-08,0.03125,0.835938,0.0,0.0
1312,1.95313e-08,0.03125,0.138672,1.0,0.509375
1313,1.95313e-08,0.03125,0.835938,0.0,-0.125
1314,1.95313e-08,0.03125,0.0820313,0.0,0.0
1315,1.95313e-08,0.998047,0.998047,1.0,0.24583333333333335
1316,1.95313e-08,0.996094,1.95313e-08,1.0,1.0
1317,1.95313e-08,0.03125,0.986328,0.0,-1.0
1318,1.95313e-08,0.03125,0.835938,0.0,-0.6510416666666667
1319,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1320,1.95313e-08,0.03125,1.95313e-08,0.0,0.04999999999999999
1321,0.970703,0.998047,0.996094,0.0,-0.36041666666666666
1322,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1323,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1324,1.95313e-08,0.03125,0.835938,1.0,0.7
1325,1.95313e-08,1.95313e-08,1.95313e-08,1.0,0.5609375
1326,1.95313e-08,0.00195314,1.95313e-08,0.0,0.0
1327,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1328,1.95313e-08,0.03125,0.835938,0.0,0.0
1329,1.95313e-08,0.03125,0.941406,0.0,0.0
1330,1.95313e-08,0.03125,0.835938,1.0,0.16666666666666666
1331,1.95313e-08,0.03125,1.95313e-08,0.0,-0.75
1332,1.95313e-08,0.03125,0.998047,1.0,0.26
1333,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
1334,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
1335,1.95313e-08,0.03125,0.835938,1.0,1.0
1336,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
1337,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
1338,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
1339,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
1340,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
1341,1.95313e-08,0.03125,0.503906,0.0,0.0
1342,1.95313e-08,0.03125,0.835938,1.0,0.8375
1343,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1344,1.95313e-08,0.03125,0.835938,0.0,0.0
1345,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1346,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1347,1.95313e-08,0.03125,0.835938,0.0,-0.5
1348,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1349,1.95313e-08,0.03125,0.835938,1.0,0.125
1350,1.95313e-08,0.03125,0.835938,1.0,0.125
1351,1.95313e-08,0.03125,0.835938,1.0,0.125
1352,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1353,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
1354,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
1355,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1356,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1357,1.95313e-08,0.03125,0.996094,0.0,-0.35
1358,1.95313e-08,0.939453,0.835938,1.0,0.571875
1359,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
1360,1.95313e-08,0.03125,0.0820313,0.0,0.0
1361,1.95313e-08,0.03125,0.0820313,1.0,0.5
1362,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
1363,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1364,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
1365,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1366,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1367,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
1368,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1369,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
1370,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
1371,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
1372,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
1373,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
1374,1.95313e-08,0.583984,1.95313e-08,1.0,0.35
1375,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1376,1.95313e-08,0.03125,0.835938,1.0,0.5
1377,1.95313e-08,0.03125,0.0820313,0.0,0.0
1378,1.95313e-08,0.03125,0.835938,0.0,-0.15
1379,1.95313e-08,0.996094,0.835938,0.0,-0.09999999999999999
1380,1.95313e-08,0.00195314,0.962891,0.0,-0.20333333333333337
1381,1.95313e-08,0.03125,0.996094,0.0,-0.08333333333333333
1382,1.95313e-08,0.03125,0.835938,0.0,0.0
